Unnamed: 0,Unnamed: 0.1,id,type,date,betterDate,title,abstract
kunt u contact opnerren met de voor uw relevante Klantenservicecentrum 

DISCLAIMER: 
Aan de informatie in deze e-mail en ieder aangehecht databestand kamnen geen rechten worden ontleend en de gemeente Aa en Himze aamvaardt geen aansprakelijkheid voor schade als gevolg van onitistheden en/of gedateerde informatie. 
Als u niet de bedoelde ontvanger bent wilt u dan dit bericht en ieder aangehecht databestand verwijderen en de afzender hiervan via e-mail op de hoogte stellen.




(1000 Nm3, 101325 Pa, 0°C) Land 

FIELD OPERATOR YEAR JAN 

's-Gravenz Nederlandse Aardolie Maats 2018 5419,048 

Ameland-C Nederlandse Aardolie Maats 2018 16122,18 

Ameland-V Nederlandse Aardolie Maats: 2018 8239, 938 

Andel-6 (MW Vermilion Energy Netherland 2018 0 

Anjum Nederlandse Aardolie Maats 2018 0 

Annerveen Nederlandse Aardolie Maats. 2018 9151,149 

Appelscha Nederlandse Aardolie Maats 2018 0 

Assen Nederlandse Aardolie Maats 2018 0 

Bedum Nederlandse Aardolie Maats 2018 22541,21 

Bergen TAQA Onshore B.V. 2018 1733,802 

Blesdijke \Vermilion Energy Netherland 2018 0 

Blija-Ferwe Nederlandse Aardolie Maats 2018 2597,27 

Blija-Zuid Nederlandse Aardolie Maats 2018 2459 562 

Blija-Zuido Nederlandse Aardolie Maats 2018 5030,989 

Blijham Nederlandse Aardolie Maats 2018 1790,717 

Boekel TAQA Onshore B.V. 2018 0 

Boerakker Nederlandse Aardolie Maats. 2018 3416,943 

Botlek Nederlandse Aardolie Maats 2018 13864,73 

Bozum Vermilion Energy Netherland 2018 0 

Brakel Vermilion Energy Netherland 2018 1117,892 

Burum-Oo: Nederlandse Aardolie Maats 2018 0 

Coevorden Nederlandse Aardolie Maats 2018 14601,35 

Collendoor Nederlandse Aardolie Maats 2018 505,808 

Collendoor Nederlandse Aardolie Maats 2018 0 

Dalen Nederlandse Aardolie Maats 2018 591,426 

De Blesse Vermilion Energy Netherland 2018 0 

De Hoeve Vermilion Energy Netherland 2018 82,92 

De Klem Nederlandse Aardolie Maats 2018 0 

De Lier Nederlandse Aardolie Maats 2018 1017,41 

De Wijk Nederlandse Aardolie Maats 2018 6275,446 

Den Velde Nederlandse Aardolie Maats. 2018 2337,323 

Diever Vermilion Energy Netherland 2018 23260,48 

Donkerbro( Tulip Oil Netherlands B.V. 2018 0 

Donkerbro( Tulip Oil Netherlands B.V. 2018 496,109 

Een Nederlandse Aardolie Maats 2018 1739,322 

Eernewouc Vermilion Energy Netherland 2018 326,63 

Eesveen Vermilion Energy Netherland 2018 1056,55 

Eleveld Nederlandse Aardolie Maats 2018 7663,475 

Emmen Nederlandse Aardolie Maats 2018 728,223 

Emmen-Ni Nederlandse Aardolie Maats. 2018 371,369 

Engwierum Nederlandse Aardolie Maats 2018 0 

Ezumazijl Nederlandse Aardolie Maats 2018 0 

Faan Nederlandse Aardolie Maats 2018 712,658 

Feerwerd Nederlandse Aardolie Maats 2018 1394 889 

Franeker Vermilion Energy Netherland 2018 0 

Gaag Nederlandse Aardolie Maats 2018 5070,595 

Gasseltern Nederlandse Aardolie Maats 2018 0 

Geesbrug Vermilion Energy Netherland 2018 1688,352 

Geestvaart Nederlandse Aardolie Maats 2018 0 

Groet TAQA Onshore B.V. 2018 1898,485 

Groet-Oosi TAQGA Onshore B.V. 2018 0 

Grolloo Vermilion Energy Netherland 2018 428,968 

Groningen Nederlandse Aardolie Maats 2018 1994303 

Grootegast! Nederlandse Aardolie Maats 2018 4214,993 

FEB 
4882,76 

16462,46 

7646,246 

0 

0 

7967,944 

0 

1,001 

19838,34 

842,323 

0 

2248,184 

2256,003 

4707,217 

1820,687 

0 

179,616 

11141,19 

0 

328,248 

0 

12803,92 

599,279 

0,001 

0,005 

0 

3,31 

0 

600,021 

6293,693 

2095,485 

33212,64 

0 

108,196 

1358,937 

581,23 

714,37 

6448,305 

0,001 

0,001 

0 

0 

212,976 

1335,866 

0 

4197,149 

0,001 

1260,407 

0 

1038,605 

0 

340,244 

1605668 

4256,574 

MAR 
3692,367 

18380,78 

8234,284 

0 

0 

8804,164 

0 

0 

21125,07 

1917,121 

0 

2197,822 

2266,139 

4510,754 

2005,466 

0 

102,177 

10244,16 

0 

399,786 

0 

14901,71 

470,705 

0 

0 

0 

1 

0 

762,505 

5194,904 

2076,158 

44367,89 

0 

56,027 

1378,422 

672,74 

151,63 

7048,345 

0 

0 

0 

0 

313,958 

1043,378 

0 

2392,785 

0 

1534,976 

0 

1968,385 

0 

459,556 

2216686 

4524,803 

APR 
1919,808 

18628,98 

7953,771 

0 

0 

8523,979 

0 

0 

19412,12 

837,943 

0 

2176,705 

1811,242 

3897,375 

1849,693 

0 

2443,07 

12000,5 

0 

802,766 

0 

16367,28 

479,54 

0 

0 

0 

1,57 

0 

203,841 

9031,433 

1940,962 

44006,77 

0 

19,233 

927,352 

750,64 

0 

7210,295 

0 

0 

0 

0 

215,884 

1033,229 

0 

1872,711 

0 

1389,552 

0 

985,283 

0 

405,044 

1367666 

4278,568 

MAY 
3118,928 

16805,43 

8246,763 

0 

0 

9085,55 

0 

0 

17678,35 

567,265 

0 

2577,834 

2470,42 

4901,786 

1573,332 

0 

1212,273 

12899,47 

0 

0,001 

0 

14102,96 

5/1,12 

0 

0 

0 

0 

0 

938,007 

8303,4/76 

1690,967 

45724,3 

0 

0,716 

914,761 

0 

0 

6104,977 

0 

0 

0 

0 

233,329 

862,729 

0 

4443,017 

0 

1246,848 

0 

739,769 

0 

358,812 

1434102 

3900,287 

JUN 
4993,984 

15371,68 

7950,837 

0 

0 

8027,217 

0 

876,198 

16433,18 

1863,8 

0 

2026,082 

2430,005 

4877,987 

1848,804 

0 

116,337 

12335,27 

0 

0 

0 

4342,136 

145,141 

0 

0 

0 

0 

0 

604,757 

1830,924 

495,251 

45724,3 

0 

0 

560,397 

681,88 

0 

6129,375 

0 

0 

0 

0 

457,514 

1164,415 

0 

4729,75 

0 

1246,85 

0 

2234,494 

0 

358,81 

1345624 

3594,157 

JUL 
1289,869 

10228,3 

5499,295 

0 

0 

8229,499 

0 

961,354 

15913,32 

2052,219 

0 

2484,348 

2448,475 

527/6,223 

1379,107 

0 

0 

9591,874 

0 

17,799 

0 

19753,57 

711,802 

0 

0 

0 

6,13 

0 

10,724 

8061,538 

2782,903 

43968,03 

0 

0 

1053,31 

718,26 

0 

6294,577 

0 

0 

0 

0 

697,523 

1195,047 

0 

3561,001 

0 

1584,024 

0 

2393,991 

0 

392,576 

1361297 

1935,598 

AUG 
424,961 

16226,42 

8844,395 

0 

0 

7170,928 

0 

599,583 

16961,75 

1918,313 

0 

2411,532 

2547,572 

5163,759 

1645,053 

0 

2,297 

12522,14 

0 

474,572 

0 

18622,44 

452,685 

0 

920,463 

4480,61 

0 

0 

0 

9023,808 

2418,144 

44572,15 

0 

0 

747,994 

801,29 

0 

5654,898 

0 

75,355 

0 

0 

496,47 

1347,098 

0 

1741,666 

0 

1592,336 

0 

2009,448 

0 

500,728 

1351604 

2868,052 

SEP 
1,82 

15236,33 

8118,2 

0 

0 

6660,897 

0 

1666,457 

17261,03 

2061,524 

0 

1753,327 

1796,441 

3562,653 

1606,296 

0 

14,998 

11915,87 

0 

18,12 

0 

17243,87 

634,651 

0 

1842,652 

5/14,93 

0 

0 

0 

9782,069 

2069,69 

35024,72 

0 

0 

1134,542 

541,68 

8272,1 

6654,331 

0 

0 

0 

0 

790,672 

1142,33 

0 

2714,608 

0 

1514,44 

0 

2123,866 

0 

414,08 

1393761 

809,171 

OCT 
3/41,91 

14027,97 

7833,809 

0 

0 

7267,775 

0 

1424,521 

17060,26 

1888,352 

0 

2572,906 

2446,531 

5254,148 

1786,101 

0 

0 

11010,29 

0 

7,296 

0 

17075,76 

56/,399 

0 

3854,206 

529,21 

0 

0 

677,938 

10026,95 

2268,64 

38039,19 

0 

0 

741,033 

436,07 

13177,11 

6142,48 

0 

0 

0 

0 

738,077 

1087,388 

0 

4117,525 

0 

1681,096 

0 

2041,364 

0 

451,956 

1206084 

0 

NOV 
3668,359 

17804,35 

8130,888 

0 

0 

6611,524 

0 

620,327 

16030,94 

1538,163 

0 

1031,488 

1038,461 

2162,771 

711,547 

0 

0 

12058,38 

0 

2,643 

0 

15645,78 

513,669 

0 

3064,914 

0 

0 

0 

725,17 

8070,843 

2118,374 

3/856,16 

0 

0 

593,391 

945,81 

13331,36 

3597,676 

0 

0 

0 

0 

667,132 

1466,641 

0 

4093,002 

0 

1485,8 

0 

1746,878 

0 

33/,/92 

1764205 

1722,68 

87500,63 

6149,441 

68948,73




Grouw-Rat Vermilion Energy Netherland 2018 

Hardenber Nederlandse Aardolie Maats. 2018 

Hardenber Nederlandse Aardolie Maats. 2018 

Harkema Nederlandse Aardolie Maats 2018 

Harlingen L Vermilion Energy Netherland 2018 

Harlingen l Vermilion Energy Netherland 2018 

Heinenoor Nederlandse Aardolie Maats 2018 

Hekelinger Nederlandse Aardolie Maats 2018 

Hemrik (Ak Tulip Oil Netherlands B.V. 2018 

Houwerzijl Nederlandse Aardolie Maats 2018 

Kiel-Winde Nederlandse Aardolie Maats 2018 

Kollum Nederlandse Aardolie Maats 2018 

Kollum-No( Nederlandse Aardolie Maats 2018 

Kommerzijl Nederlandse Aardolie Maats 2018 

Langezwae Vermilion Energy Netherland 2018 

Lauwersoo Nederlandse Aardolie Maats 2018 

Leens Nederlandse Aardolie Maats 2018 

Leeuwarde Vermilion Energy Netherland 2018 

Loon op Ze Vermilion Energy Netherland 2018 

Loon op Ze Vermilion Energy Netherland 2018 

Maasdijk Nederlandse Aardolie Maats 2018 

Marum Nederlandse Aardolie Maats 2018 

Metslawier Nederlandse Aardolie Maats 2018 

Metslawier Nederlandse Aardolie Maats 2018 

Middelbure Vermilion Energy Netherland 2018 

Middelie Nederlandse Aardolie Maats 2018 

Middenme: Vermilion Energy Netherland 2018 

Moddergat Nederlandse Aardolie Maats 2018 

Molenpolde Nederlandse Aardolie Maats 2018 

Monster Nederlandse Aardolie Maats 2018 

Munnekezi Nederlandse Aardolie Maats 2018 

Nes Nederlandse Aardolie Maats 2018 

Nijensleek Vermilion Energy Netherland 2018 

Noorderdai Nederlandse Aardolie Maats 2018 

Noordwold: Vermilion Energy Netherland 2018 

Oldelamer Vermilion Energy Netherland 2018 

Oosterhes: Nederlandse Aardolie Maats 2018 

Oostrum Nederlandse Aardolie Maats 2018 

Opeinde Vermilion Energy Netherland 2018 

Opeinde-Z: Vermilion Energy Netherland 2018 

Opende-O Nederlandse Aardolie Maats 2018 

Oud-Beijer Nederlandse Aardolie Maats 2018 

Oud-Beijer Nederlandse Aardolie Maats 2018 

Oude Peke Nederlandse Aardolie Maats 2018 

Oudeland Nederlandse Aardolie Maats 2018 

Oudendijk Nederlandse Aardolie Maats 2018 

Pasop Nederlandse Aardolie Maats 2018 

Pernis Nederlandse Aardolie Maats 2018 

Pernis-We: Nederlandse Aardolie Maats 2018 

Pieterzijl O Nederlandse Aardolie Maats: 2018 

Reedijk Nederlandse Aardolie Maats 2018 

Ried Vermilion Energy Netherland 2018 

Rotterdam Nederlandse Aardolie Maats 2018 

Rustenbur Nederlandse Aardolie Maats 2018 

Saaksum Nederlandse Aardolie Maats 2018 

Schermer TAQA Onshore B.V. 2018 

0 

5892,034 

718,226 

855,/37 

0 

0 

248,765 

2071,381 

0 

0 

2316,283 

2926,575 

0 

6528,642 

1700,2 

20797,69 

0 

2348,36 

249,03 

683,07 

840,202 

12721,54 

0 

6072,371 

129,78 

21511,78 

0 

21471,64 

1339,759 

0 

5895,64 

78479,95 

0 

0 

814,84 

0 

1015,787 

4918,383 

334,44 

280,32 

5490,217 

1780,898 

117,949 

2607,793 

2899,018 

2720,801 

0 

0 

9100,338 

0 

1743,348 

0,01 

603,836 

0 

7906,427 

0 

0 

5422,074 

27,011 

939,16 

0 

0 

22,198 

2200,524 

0 

0 

1977,257 

2579,639 

276,709 

5686,289 

31,95 

16716,99 

0 

2024,3 

278,2 

668,72 

314,914 

11291,06 

0 

5284,923 

670,39 

19042,79 

0 

18953,11 

1022,257 

411,49 

5123,084 

67654,5 

0 

0 

639,42 

0 

0,002 

4255,391 

286,67 

316,04 

4888,376 

1967,668 

0 

2692,262 

2136,77 

1368,669 

0 

0 

7832,462 

0 

753,103 

0,03 

779,809 

0 

7407,866 

0 

0 

5231,691 

0 

1082,087 

0 

0 

662,912 

1708,626 

0 

0 

2201,069 

2777,228 

9063,619 

5201,97 

10,08 

17105,43 

0 

1765,69 

358,28 

704,4 

0 

9710,179 

0 

5593/,542 

341,55 

23147,37 

0 

19668,55 

711,327 

0 

5681,803 

68640,72 

0 

0 

386,55 

0 

0 

3006,502 

3/9,46 

334,62 

5469,312 

1583,332 

63,271 

2960,414 

2672,21 

1008,907 

0 

0 

5462,958 

0 

2896,33 

0,16 

1602,544 

0 

7379,095 

0 

0 

5434,839 

0 

552,86 

0 

0 

23,353 

133,847 

0 

0 

1979,249 

2589,649 

9811,753 

5152,911 

62,88 

15246,09 

0 

2078,67 

338,15 

752,76 

0 

11102,63 

0 

5236,65 

631,12 

20515,08 

0 

16875,59 

1027,692 

0 

5202,82 

5/685,94 

0 

59,006 

333,56 

0 

0 

1220,755 

370,38 

470,32 

513/,668 

2,403 

245,052 

2725,071 

2839,303 

482,819 

0 

0 

7969,412 

0,07 

4233,537 

0,02 

1547,795 

0 

6984,795 

0 

0 

4396,942 

0 

944,033 

0 

0 

262,548 

230,527 

0 

0 

2106,602 

2515,818 

9078,13 

4759,679 

10,29 

19891,57 

564,466 

2237 

347,29 

535,92 

0 

10290,47 

0 

4562,676 

710,52 

18137,46 

0 

20846,35 

744,035 

0 

5213,493 

71977,18 

2355,388 

274,36 

525,77 

4554,101 

0 

0 

2456,21 

2246,203 

366,707 

0 

0 

7631,433 

0 

3384,582 

0,02 

1179,55 

1862,628 

7102,168 

0 

0 

740,369 

0 

1024,264 

0 

0 

441,81 

940,368 

0 

0 

1872,454 

2764,13 

7456,251 

536/,/6 

10,29 

19586,82 

2853,261 

2043,15 

347,29 

535,92 

0 

10853,48 

0 

3562,708 

710,52 

20316,16 

0 

19833,/75 

3,359 

863,693 

4468,387 

67229 

4995,31 

274,36 

525,77 

4669,602 

0 

290,874 

2639,025 

2102,484 

642,471 

0 

0 

5435,462 

0 

1349,22 

0,02 

1037,852 

0 

6418,453 

346,616 

0 

5131,02 

0 

1048,93 

0 

o
o
o
 

0 

1891,583 

2710,571 

9396,417 

6070,84 

7,61 

19072,19 

2828,541 

1937,07 

261,94 

12 

0 

11128,87 

0 

507/6,614 

43,8 

19664,29 

0 

19470,53 

0 

1356,99 

4106,944 

64755,21 

0 

99,157 

501,57 

0 

0 

4070,486 

118,86 

37,01 

4677,713 

0 

0 

2058,331 

0 

0 

0 

0 

5388,202 

0 

0 

0,02 

1395,915 

0 

4733,038 

307,47 

0 

4750,249 

0 

1040,547 

0 

o
o
o
 

0 

1749,05 

2669,163 

9237,381 

4373,414 

127,54 

19091,74 

2999,492 

2081,13 

294,58 

0 

0 

11290,05 

0 

4536,558 

203,57 

14251,23 

0 

19569,75 

4,997 

228,751 

S/11,17 

65848,63 

0 

0 

80,77 

0 

301,992 

3855,487 

122,5 

134,72 

4875,35 

0 

0 

2298,201 

0 

0 

0 

0 

5441,531 

0 

0 

0 

1241,091 

0 

5362,073 

265,764 

0 

3614,016 

0 

973,306 

0 

o
o
o
 

0 

1656,88 

2623,463 

9085,134 

3478,029 

0 

17886,13 

2947,762 

1928,28 

365,66 

9,35 

0 

10822,01 

0 

3976,465 

656,83 

16770,18 

0 

18596,06 

5,475 

1225,701 

3515,856 

53482,38 

0 

0 

0 

0 

1477,089 

2545,596 

124 

497,05 

4692,863 

0 

0 

2349,125 

0 

0 

0 

0 

6638,128 

0 

0 

0 

1108,096 

0 

7476,82 

168,762 

0 

4291,767 

0 

151,209 

0 

o
o
o
 

0 

1980,93 

2336,79 

7956,764 

2410,598 

0 

19095,89 

2572,872 

1834,99 

258,6 

0 

0 

1337,249 

0 

3672,844 

607,78 

17880,92 

0 

19959,91 

0 

249,993 

2354,71 

56473,21 

0 

0 

308,41 

0 

1159,228 

1615,271 

61,55 

490,59 

790,566 

0 

0 

2597,435 

0 

0 

0 

0 

4780,686 

0 

0 

0 

1200,189 

0 

6077,758 

13,109 

0 

4582,879 

0 

896,883 

0 

0 

592,067 

390,005 

0 

0 

1760,91 

2608,146 

8908,3/73 

2207,191 

1,5 

18435,99 

2901,513 

2020,7 

363,56 

0 

0 

9525,982 

0 

3960,542 

601,19 

18852,05 

0 

18636,68 

0 

302,991 

184,862 

53423,24 

0 

0 

638,13 

0 

505,495 

2626,194 

115,87 

538,16 

2093,202 

0,003 

194,478 

1013,322 

1882,685 

0,613 

0 

0 

4124,415 

0 

2964,233 

0 

1112,608 

0 

4818,884 

71,367




Schoonebe Nederlandse Aardolie Maats 2018 

Schoonebe Nederlandse Aardolie Maats 2018 

Sebaldebu Nederlandse Aardolie Maats 2018 

Slootdorp Vermilion Energy Netherland 2018 

Sonnega-V Vermilion Energy Netherland 2018 

Spijkenisse Nederlandse Aardolie Maats 2018 

Spijkenisse Nederlandse Aardolie Maats 2018 

Sprang Vermilion Energy Netherland 2018 

Starnmeer TAQA Onshore B.V. 2018 
Suawoude Nederlandse Aardolie Maats 2018 

Surhuisten Nederlandse Aardolie Maats 2018 

Tietjerkste: Nederlandse Aardolie Maats. 2018 

Ureterp Nederlandse Aardolie Maats 2018 

Vierhuizen Nederlandse Aardolie Maats 2018 

Vinkega Vermilion Energy Netherland 2018 

Vries Nederlandse Aardolie Maats 2018 

Waalwijk-N Vermilion Energy Netherland 2018 

Wannepen Nederlandse Aardolie Maats 2018 

Warffum Nederlandse Aardolie Maats 2018 

Warga-Wa Vermilion Energy Netherland 2018 

Westbeem Nederlandse Aardolie Maats 2018 

Weststellin Vermilion Energy Netherland 2018 

Wieringa Nederlandse Aardolie Maats 2018 

Witterdiep Nederlandse Aardolie Maats 2018 

Zevenhuize Nederlandse Aardolie Maats 2018 

Zuid-Scher TAQA Onshore B.V. 2018 
Zuidwal Vermilion Energy Netherland 2018 

Zuidwendir Nederlandse Aardolie Maats 2018 

06-Feb-2019 

810,586 

268,731 

0 

3937,97 

0 

3694,062 

0 

237,07 

0 

0 

1852,25 

6485,847 

1225,621 

7014,521 

9551,05 

4953,932 

810,36 

1024,878 

19851,93 

471,04 

14638,53 

0 

521,282 

0 

43,27 

0 

2384,44 

1156,296 

0,001 

236,486 

0 

1651,876 

1750,56 

2799,926 

0 

338,62 

0 

0 

1702,86 

5029,701 

851,418 

6216,027 

4628,24 

4146,479 

903,29 

1307,432 

16323,77 

347,32 

12997,46 

0 

383,263 

0 

19,105 

0 

2101,45 

1163,276 

0 

271,333 

0 

3053,54 

14,54 

3415,762 

0 

352,08 

0 

0 

1617,664 

2078,815 

873,618 

6417,492 

1256,28 

5/28,957 

1163,31 

1183,181 

16781,22 

3/8,43 

14542,44 

0 

440,996 

0 

0,854 

0 

1904,953 

1244,481 

0,002 

239,912 

0 

1380,05 

0 

3429,533 

0 

346,5 

0 

0 

1227,074 

4476,96 

1055,552 

6023,374 

0 

4343,006 

859,22 

768,986 

17329,76 

3/4,92 

13486,51 

0 

346,113 

0 

0 

0 

2108,23 

878,586 

0 

304,664 

0 

0 

203,88 

2774,618 

0 

355,38 

0 

0 

1320,96 

4595,29 

646,538 

51/2,649 

0 

52/2,697 

1343,53 

669,662 

18612,43 

353,72 

10963,89 

0 

302,417 

0 

0 

0 

2166,98 

1025,975 

0 

279,53 

0 

0 

203,88 

2594,031 

0 

355,38 

0 

0 

1284,137 

4595,29 

938,127 

5569,062 

0 

5905,167 

1401,27 

0,048 

19432,12 

353,72 

12833,88 

0 

597,76 

0 

0 

0 

2166,98 

1121,14 

105,832 

326,975 

0 

25,52 

1187,08 

545,252 

5163,56 

891,467 

5067,201 

0 

4928,459 

1156,52 

5/3,865 

17245,56 

392,24 

12629,05 

o
o
o
 

1691,06 

85/,873 

80,735 

360,021 

1251,364 

4868,86 

705,887 

52/6,891 

0 

2931,194 

1186,97 

967,454 

15798,02 

332,31 

11160,93 

0 

634,865 

0 

0 

0 

2028,03 

988,683 

1181,668 

5580,53 

509,7/47 

5189,971 

0 

3496,033 

1413,83 

816,142 

14606,53 

299,16 

11510,15 

0 

596,994 

0 

0 

0 

1791,5 

860,829 

284,024 

247,571 

0 

o
o
o
 

Oo 

287,11 

0 

0 

276,918 

5969,78 

9,188 

3551,/29 

0 

6571,312 

1344,81 

625,605 

15954,43 

313,25 

13892,56 

0 

191,499 

0 

0 

0 

1762,15 

514,307 

160,768 

310,735 

0 

0 

0 

2491,472 

0 

326,36 

0 

0 

1160,129 

7042,13 

920,75 

0 

0 

1620,537 

1452,1 

656,038 

16235,67 

405,42 

13195,56 

o
o
o
 

1884 

20,67 

49897,77




(1000 Nm3, 101325 Pa, 0°C) Land 

FIELD OPERATOR YEAR JAN 

's-Gravenza Nederlandse Aardolie Mc 2017 5826,124 

Ameland-Oc Nederlandse Aardolie Me 2017 20088,335 

Ameland-W Nederlandse Aardolie Me 2017 7999,039 

Andel-6 (Wi Vermilion Energy Nether 2017 0 

Anjum Nederlandse Aardolie Me 2017 7155,571 

Annerveen Nederlandse Aardolie Me 2017 10821,143 

Appelscha Nederlandse Aardolie Me 2017 0 

Assen Nederlandse Aardolie Me 2017 989,359 

Assen-Zuid Nederlandse Aardolie Mc 2017 

Bedum Nederlandse Aardolie Me 2017 12421,06 

Bergen TAQA Onshore B.V. 2017 2563,785 

Blesdijke Vermilion Energy Nether 2017 0 

Blija-Ferwer Nederlandse Aardolie Me 2017 3547,128 

Blija-Zuid Nederlandse Aardolie Me 2017 2803,581 

Blija-Zuidoo Nederlandse Aardolie Me 2017 5479,251 

Blijham Nederlandse Aardolie Me 2017 397,006 

Boekel TAQA Onshore B.V. 2017 0 

Boerakker Nederlandse Aardolie Me 2017 2340,408 

Botlek Nederlandse Aardolie Me 2017 760,246 

Bozum Vermilion Energy Nether 2017 0 

Brakel Vermilion Energy Nether 2017 0 

Burum-Oost Nederlandse Aardolie Me 2017 0 

Coevorden Nederlandse Aardolie Mc 2017 19144,871 

Collendoorn Nederlandse Aardolie Mc 2017 833,479 

Collendoorn Nederlandse Aardolie Mc 2017 116,718 

Dalen Nederlandse Aardolie Me 2017 5469,038 

De Blesse Vermilion Energy Nether 2017 0 

De Hoeve Vermilion Energy Nether 2017 150,07 

De Klem Nederlandse Aardolie Me 2017 0 

De Lier Nederlandse Aardolie Me 2017 1099,387 

De Wijk Nederlandse Aardolie Me 2017 8409,99 

Den Velde Nederlandse Aardolie Me 2017 4105,061 

Diever Vermilion Energy Nether 2017 10650,1 

Donkerbroel Tulip Oil Netherlands B.\ 2017 0 

Donkerbroel Tulip Oil Netherlands B.\ 2017 1626,947 

Een Nederlandse Aardolie Me 2017 1009,773 

Eernewoude Vermilion Energy Nether 2017 572,29 

Eesveen Vermilion Energy Nether 2017 0 

Eleveld Nederlandse Aardolie Me 2017 12770,496 

Emmen Nederlandse Aardolie Me 2017 5184,916 

Emmen-Nie Nederlandse Aardolie Me 2017 1934,271 

Engwierum Nederlandse Aardolie Me 2017 0 

Ezumazijl Nederlandse Aardolie Me 2017 1837,/68 

Faan Nederlandse Aardolie Me 2017 1508,227 

Feerwerd Nederlandse Aardolie Me 2017 870,59 

Franeker Vermilion Energy Nether 2017 0 

Gaag Nederlandse Aardolie Me 2017 5321,044 

Gasselternij Nederlandse Aardolie Mc 2017 2421,229 

Geesbrug Vermilion Energy Nether 2017 1995,28 

Geestvaartp Nederlandse Aardolie Mc 2017 0 

Groet TAQA Onshore B.V. 2017 2260,234 

Groet-Oost TAQA Onshore B.V. 2017 0 

Grolloo Vermilion Energy Nether 2017 187,976 

Groningen Nederlandse Aardolie Me 2017 2417514,6 

Grootegast Nederlandse Aardolie Mc 2017 5425,525 

Grouw-Rau Vermilion Energy Nether 2017 0 

Hardenberg Nederlandse Aardolie Me 2017 6931,247 

FEB 

5602,442 

17325,322 

7420,404 

0 

5997,216 

6650,143 

0 

851,115 

0 

1997,75 

0 

3032,884 

2565,5 

4961,64 

2072,865 

0 

1685,113 

14845,773 

0 

0 

0 

15970,057 

686,695 

71,939 

3940,035 

0 

51,53 

0 

910,141 

7930,95 

3410,171 

0 

0 

1248,094 

1065,535 

400,81 

1490,23 

11679,257 
